GENE	CHR	START	END
54531	19	295575	354791
51298	19	351750	386688
126567	19	395443	419170
25759	19	406583	470996
284451	19	453346	484983
8174	19	486487	515343
91978	19	497497	529654
997	19	521720	552087
3004	19	534034	559920
682	19	561277	593493
610	19	579893	627159
5442	19	607223	643665
27006	19	629901	653824
55658	19	637526	673313
10272	19	666389	693392
400668	19	675546	705462
5064	19	698953	758330
126353	19	740910	774318
5725	19	787392	822327
79948	19	802488	831952
566	19	817831	842017
5657	19	830985	858175
1991	19	840989	866246
1675	19	849665	873624
10025	19	857961	903218
91300	19	886503	923225
84634	19	907342	931015
1820	19	915733	982816
57418	19	974328	1004569
116444	19	990437	1019723
91304	19	999650	1031173
1265	19	1016274	1049064
10347	19	1030102	1075571
23526	19	1055922	1096627
5434	19	1076578	1105391
2879	19	1093936	1116787
22904	19	1097633	1184282
6794	19	1195798	1238434
255057	19	1218059	1247990
513	19	1231749	1254824
90007	19	1238552	1269142
1153	19	1259267	1284809
55009	19	1265520	1289243
1943	19	1276153	1311430
84939	19	1344976	1388430
374291	19	1373526	1405588
2593	19	1387025	1411569
26528	19	1397584	1445683
6209	19	1428363	1450494
10297	19	1436269	1483243
148223	19	1463200	1489555
54760	19	1471427	1500886
92840	19	1481165	1507924
339366	19	1495017	1523188
126520	19	1514073	1545455
399664	19	1544668	1578057
53615	19	1566670	1602760
10975	19	1587154	1615483
6929	19	1599289	1662328
390874	19	1743662	1785444
148229	19	1772074	1822275
57455	19	1805245	1858520
83855	19	1842398	1873564
81926	19	1866975	1895518
113178	19	1895213	1936012
113179	19	1895371	1923446
1455	19	1931148	1991337
55643	19	1975437	2025702
2872	19	2027470	2061243
126308	19	2061031	2106501
113177	19	2086422	2109586
8943	19	2090987	2161556
84444	19	2154148	2242577
55111	19	2223149	2247703
8175	19	2226816	2258678
268	19	2239113	2262072
126306	19	2242250	2266422
4946	19	2259520	2283487
374872	19	2264631	2292181
645191	19	2279774	2318156
51690	19	2311520	2338614
56928	19	2318629	2365100
360200	19	2371507	2436480
26517	19	2415622	2437914
84823	19	2418163	2466966
4616	19	2466123	2488257
101929097	19	2501216	2523569
2788	19	2501218	2712746
148252	19	2704565	2731390
29985	19	2719925	2750074
6449	19	2744711	2793363
7064	19	2775464	2823599
115196	19	2809872	2846733
148254	19	2831433	2870472
80032	19	2857333	2888515
126295	19	2890896	2928641
101928631	19	2905631	2937514
58492	19	2923216	2954969
79816	19	2967536	3005182
7089	19	2987636	3057846
166	19	3042908	3072964
2767	19	3084408	3131468
2769	19	3126191	3173766
8698	19	3168250	3190335
56926	19	3175875	3219573
60680	19	3214701	3307074
4782	19	3349561	3479215
284422	19	3464405	3490540
83475	19	3480819	3510938
51343	19	3496261	3546755
126321	19	3528263	3567582
100128569	19	3528674	3554121
10362	19	3562936	3589081
126326	19	3575557	3603539
6915	19	3584504	3616831
58509	19	3600626	3636813
23396	19	3620179	3710484
27134	19	3698335	3760811
9546	19	3740771	3771673
116541	19	3752665	3777563
84839	19	3759087	3782219
4145	19	3767967	3811810
23217	19	3794022	3879027
85300	19	3870618	3938080
27231	19	3923101	3952414
1613	19	3948451	3981097
1938	19	3966054	3995477
51588	19	3997749	4048067
51341	19	4035216	4076816
5605	19	4080319	4134126
84699	19	4143598	4183051
51548	19	4164106	4192596
170961	19	4172665	4234811
10148	19	4219540	4247525
55702	19	4237111	4279085
56961	19	4268598	4300720
126259	19	4282224	4312428
79187	19	4294591	4333843
55620	19	4314040	4352783
84954	19	4333524	4370083
6455	19	4350364	4410565
10036	19	4392660	4453394
80700	19	4435003	4467791
84717	19	4462255	4512223
729359	19	4492192	4528529
440503	19	4512543	4545208
116844	19	4527227	4550036
10501	19	4532600	4569771
126282	19	4629527	4665580
56005	19	4647557	4680415
91039	19	4665239	4733855
100131094	19	4669294	4695960
55527	19	4781728	4805571
148022	19	4805936	4841754
10226	19	4828346	4877780
645432	19	4880449	4912879
29128	19	4899510	4972165
23030	19	4959123	5163609
5802	19	5195514	5350814
148066	19	5445426	5466867
9667	19	5577007	5632991
6294	19	5613046	5678489
125988	19	5668425	5690911
374875	19	5670776	5698534
25873	19	5680272	5701678
9361	19	5681845	5730463
257062	19	5710688	5788742
163154	19	5772971	5794776
56931	19	5775151	5801249
4902	19	5813818	5838335
2528	19	5820637	5849764
2525	19	5832899	5861485
2527	19	5855837	5880551
126328	19	5881287	5914024
400673	19	5894852	5920263
828	19	5903659	5926222
8498	19	5906150	5988320
5990	19	5983175	6120664
81616	19	6125654	6203113
4298	19	6200392	6289959
125981	19	6296510	6343640
8192	19	6351463	6378915
84266	19	6362444	6385261
5623	19	6365305	6385860
2962	19	6369580	6403291
390877	19	6386362	6422415
8570	19	6403115	6434822
284427	19	6416048	6443790
79085	19	6426092	6470232
92359	19	6453788	6477232
79958	19	6457218	6491798
10382	19	6484330	6512595
8744	19	6521010	6545939
970	19	6572969	6601163
8740	19	6651264	6680599
718	19	6667846	6730662
56927	19	6719925	6747633
9322	19	6729693	6761529
10045	19	6742171	6777531
7409	19	6762679	6867377
2015	19	6877560	6950464
729458	19	7009172	7031494
284428	19	7020594	7043022
653656	19	7027755	7050184
125997	19	7039351	7061746
653657	19	7046216	7068645
79230	19	7059471	7097979
3643	19	7102266	7304011
23370	19	7410481	7547371
92960	19	7531756	7565884
374877	19	7552445	7583336
140467	19	7570169	7595911
57192	19	7577496	7608895
10908	19	7589033	7636653
57662	19	7650774	7693196
56949	19	7674411	7704439
100131801	19	7684671	7706510
126006	19	7686501	7711282
6813	19	7691987	7722760
56729	19	7723972	7745340
199675	19	7731943	7754719
126003	19	7735707	7757748
2208	19	7743643	7777036
339390	19	7783843	7807057
30835	19	7794879	7822499
10332	19	7818035	7844491
115704	19	7885161	7939862
80164	19	7923605	7949326
80131	19	7943390	7976908
5609	19	7958665	7989363
100507588	19	7971032	7993980
6618	19	7975194	7998136
404217	19	7979381	8001051
10469	19	7981603	8018708
1994	19	8013457	8080529
6370	19	8107224	8137547
84467	19	8120286	8224730
79603	19	8264217	8337305
51293	19	8357011	8383439
4701	19	8363492	8396452
6234	19	8376384	8397280
256949	19	8377468	8418146
51129	19	8419011	8449257
9230	19	8445205	8479318
51257	19	8468187	8513901
4670	19	8499460	8564002
84106	19	8544940	8577538
84330	19	8565462	8589048
4542	19	8575674	8652331
81794	19	8635124	8685588
284382	19	8797751	8819172
284383	19	8831391	8852335
148156	19	8910250	8952972
85509	19	8933074	8964016
94025	19	8949516	9102018
125963	19	9193921	9214862
390882	19	9202945	9223982
125962	19	9215504	9236439
390883	19	9226688	9247626
57693	19	9241056	9284091
162998	19	9286270	9309493
125958	19	9314526	9335547
26648	19	9351720	9372739
374879	19	9394246	9430390
84527	19	9424448	9471838
100529215	19	9424902	9503293
7730	19	9463696	9503293
10781	19	9513102	9556254
147741	19	9567031	9619279
79088	19	9628667	9659638
7675	19	9666292	9705209
93134	19	9708002	9741916
54811	19	9749330	9795776
729648	19	9790189	9821493
162993	19	9857845	9906834
100505555	19	9888088	9913862
54850	19	9910943	9940101
59286	19	9928556	9950797
5300	19	9935883	9970365
93145	19	9954394	10057070
50509	19	10060237	10131147
50700	19	10113925	10142954
55337	19	10186806	10213928
83854	19	10193013	10225710
56342	19	10206899	10231975
692312	19	10206899	10236065
5032	19	10212197	10236065
8666	19	10215690	10240599
1786	19	10234021	10315783
9294	19	10322109	10351948
51073	19	10352640	10380736
3383	19	10370707	10407291
3386	19	10387643	10409260
7087	19	10390655	10417454
100125288	19	10405479	10430233
112812	19	10410887	10437241
125950	19	10416888	10454314
3385	19	10434452	10460345
7297	19	10451204	10501248
11140	19	10491809	10524271
5141	19	10517449	10590307
9817	19	10586796	10624054
53637	19	10613418	10638668
84971	19	10644570	10674099
65095	19	10653761	10686702
1032	19	10667138	10689655
10053	19	10673347	10707991
57153	19	10703121	10765235
3609	19	10754937	10813095
81890	19	10802112	10834043
1785	19	10818729	10954169
11018	19	10932743	10956983
255809	19	10937304	10990466
10498	19	10972253	11043453
78992	19	11023444	11049357
90580	19	11029424	11050917
6597	19	11061598	11182958
3949	19	11190037	11254506
147841	19	11247444	11276563
25959	19	11264943	11318243
57572	19	11299969	11383168
55908	19	11340295	11362619
26526	19	11396798	11447672
9545	19	11422722	11460344
374882	19	11443452	11467065
126075	19	11447160	11475620
64748	19	11456062	11486374
126074	19	11475383	11497627
2057	19	11477881	11505018
57139	19	11494732	11540018
115948	19	11521272	11556853
5589	19	11536111	11571783
1995	19	11552143	11601806
115950	19	11584242	11626738
51295	19	11606731	11649987
1264	19	11639579	11671139
84337	19	11653858	11680051
54	19	11675475	11699801
199692	19	11698235	11739974
55552	19	11822080	11859824
126068	19	11867815	11904893
126069	19	11899391	11929470
126070	19	11915099	11956016
90594	19	11949541	11990306
7620	19	11988633	12035366
90592	19	12025883	12071588
284390	19	12065796	12101214
163059	19	12115532	12156525
729747	19	12144620	12173782
284391	19	12165546	12198626
7568	19	12232165	12261222
90589	19	12245705	12277546
7695	19	12263872	12310064
101060181	19	12348059	12387172
51710	19	12348059	12415714
147837	19	12418291	12454534
79973	19	12450185	12486475
90576	19	12490828	12522088
10224	19	12527710	12561926
163051	19	12561998	12605632
163050	19	12626184	12701789
57474	19	12676920	12731623
163049	19	12711732	12750676
4125	19	12747322	12787591
84292	19	12767618	12796646
51398	19	12768881	12790465
1725	19	12776531	12802701
648044	19	12788791	12809230
84261	19	12789730	12817649
30000	19	12800008	12844838
79002	19	12831454	12855529
439	19	12838306	12869137
54831	19	12852600	12879272
29911	19	12863817	12899248
3726	19	12892310	12914125
7001	19	12897634	12922724
10535	19	12902863	12934462
83546	19	12926291	12956242
22983	19	12939259	12995766
1777	19	12976025	13002409
10661	19	12985236	13008017
2639	19	12991943	13020813
256126	19	12999894	13040116
2193	19	13023284	13054558
811	19	13039414	13065304
5886	19	13046628	13074457
90480	19	13054970	13078068
199699	19	13070432	13095567
4784	19	13096584	13219610
4066	19	13198002	13223974
55621	19	13205714	13237573
112939	19	13218813	13261961
8677	19	13244872	13271188
9592	19	13251282	13275722
773	19	13307256	13627274
81576	19	13832574	13884108
84245	19	13865328	13895096
28974	19	13875257	13899587
65249	19	13896258	13953068
342977	19	13978063	14001571
79173	19	13983168	14026909
54862	19	14006956	14051693
79883	19	14032000	14074204
90379	19	14053319	14082256
5989	19	14062342	14127134
117579	19	14129017	14151783
9466	19	14132552	14173731
342979	19	14154179	14182908
113230	19	14173821	14195874
646457	19	14182444	14206607
90378	19	14189229	14211232
5566	19	14192500	14238559
55723	19	14220321	14257440
22859	19	14248549	14326997
976	19	14481403	14529537
10212	19	14509610	14540195
5585	19	14534166	14592679
5731	19	14573278	14596174
10755	19	14578571	14616961
3337	19	14615581	14650087
9524	19	14630379	14686792
4713	19	14666890	14692889
388512	19	14683896	14731956
84658	19	14720051	14795730
84449	19	14790711	14854558
30817	19	14833509	14899353
26664	19	14899943	14956188
26659	19	14927139	14949276
390892	19	14941760	14962689
26333	19	14981238	15002167
26658	19	15042301	15063260
6511	19	15050845	15131455
126402	19	15111539	15144083
23581	19	15150291	15179104
126370	19	15187877	15208944
85360	19	15208214	15235790
10994	19	15215785	15246610
4854	19	15260444	15321792
79852	19	15327730	15353858
23476	19	15338301	15453354
10270	19	15454332	15500638
26993	19	15480859	15539916
58525	19	15522318	15570767
64926	19	15552435	15585382
114770	19	15569456	15600315
126410	19	15609336	15673128
11283	19	15716029	15750448
4051	19	15741701	15781570
66002	19	15773567	15817984
26538	19	15828834	15849862
26532	19	15842203	15863153
284433	19	15894859	15915806
26539	19	15907817	15928936
8529	19	15978834	16018884
57834	19	16013180	16055676
126541	19	16049818	16070768
7171	19	16168317	16223815
4218	19	16212490	16254445
84941	19	16234838	16279381
117286	19	16262179	16294286
26017	19	16286235	16312857
8907	19	16298665	16356156
10365	19	16425651	16448345
58513	19	16456055	16592823
125972	19	16579767	16617015
84167	19	16597187	16642180
10523	19	16618700	16663341
79939	19	16650648	16693193
9441	19	16675718	16749015
79086	19	16731562	16780968
79041	19	16761938	16809830
284434	19	16820787	16938774
23309	19	16930209	17001166
9002	19	16989826	17012830
27151	19	16993762	17147625
93323	19	17150571	17196428
4650	19	17176591	17334104
55850	19	17316155	17340638
79629	19	17327040	17350028
2063	19	17332692	17366744
83878	19	17350537	17385605
29086	19	17368200	17400162
126549	19	17382454	17408455
79575	19	17392940	17424282
64981	19	17403616	17427652
79016	19	17410337	17444107
57719	19	17424032	17455638
84705	19	17435735	17463540
83483	19	17452264	17498137
684	19	17492238	17526458
93343	19	17506512	17546141
100130519	19	17536318	17569376
115861	19	17556234	17581725
376497	19	17571300	17626977
25796	19	17612278	17642097
199786	19	17624110	17674648
79709	19	17656511	17703968
23025	19	17702137	17809123
55201	19	17820303	17855324
23149	19	17848527	17909377
10331	19	17895919	17934385
3640	19	17917322	17942383
3718	19	17925591	17968880
6142	19	17960687	17984133
6528	19	17972641	18015983
115098	19	18033824	18064794
3780	19	18052111	18120133
27106	19	18101944	18134911
3594	19	18160371	18207806
23031	19	18198585	18272502
5296	19	18253988	18291343
10437	19	18274590	18298934
84769	19	18293986	18317552
5864	19	18297609	18324874
5143	19	18308771	18369010
80726	19	18357906	18395319
3727	19	18380563	18402432
25804	19	18407040	18444001
54858	19	18441397	18490763
9518	19	18486968	18509986
126364	19	18491947	18518428
170463	19	18519679	18555372
51477	19	18535198	18559111
8178	19	18543473	18642937
23770	19	18632568	18664887
79036	19	18658572	18690197
7311	19	18664576	18698270
55049	19	18689495	18713147
9244	19	18694035	18727660
25789	19	18713682	18741849
55295	19	18737835	18791308
23373	19	18784425	18903143
1311	19	18883583	18912114
5976	19	18932744	18989039
2657	19	18969361	19016953
10715	19	18969361	19017396
11316	19	19000323	19040199
54555	19	19020484	19049442
9454	19	19030010	19062041
10147	19	19091697	19154861
93436	19	19134387	19178987
284439	19	19164776	19233839
54929	19	19220425	19259310
100271849	19	19246376	19291098
4207	19	19246376	19313400
729991	19	19277713	19313400
8625	19	19293008	19322678
126382	19	19302223	19324238
1463	19	19312773	19373061
404037	19	19356450	19383596
53345	19	19364841	19394074
57794	19	19377320	19441321
23383	19	19421496	19479563
54815	19	19486642	19629741
83983	19	19615028	19636469
51079	19	19616550	19649858
374887	19	19629670	19658393
148113	19	19639057	19667468
80714	19	19662516	19739725
9170	19	19724464	19749039
51291	19	19730285	19764457
57130	19	19746007	19784512
94039	19	19768962	19801735
7561	19	19811281	19853921
440515	19	19886648	19942560
56242	19	19966639	20015099
81931	19	20001722	20056382
91120	19	20105227	20160277
7643	19	20178803	20241977
90649	19	20268020	20321299
100129842	19	20704067	20758626
199777	19	20792745	20854402
7639	19	21096059	21143503
80264	19	21193426	21252852
148206	19	21254953	21317897
170959	19	21314813	21381070
7562	19	21463963	21522219
284443	19	21569921	21620297
353088	19	21678437	21731079
400682	19	21790852	21849594
163227	19	21896417	21960430
7594	19	21977751	22044870
7757	19	22138897	22203745
113835	19	22225126	22284276
163223	19	22351903	22389753
100287226	19	22459252	22509978
148198	19	22563899	22615148
57615	19	22807126	22860472
7652	19	22924985	22976973
388523	19	23147685	23196010
100129543	19	23289777	23340014
7644	19	23530498	23588269
171392	19	23825583	23880036
148213	19	23911997	23951693
9534	19	24004991	24322770
101929206	19	24005249	24026066
730087	19	24087684	24126769
7386	19	29688167	29714136
342865	19	30007491	30065458
10775	19	30087170	30118162
79156	19	30146327	30176384
83636	19	30179793	30216696
898	19	30292805	30325224
8725	19	30404551	30517519
9745	19	30853328	31058966
101927254	19	31630820	31705976
57616	19	31755851	31850190
100507527	19	32069095	32094456
22847	19	32826514	32888573
147991	19	32886655	32986799
9141	19	33062071	33088358
84079	19	33077907	33176102
390916	19	33147186	33214702
388531	19	33156313	33179206
91646	19	33200679	33291714
11136	19	33311417	33370683
84902	19	33359904	33472930
91442	19	33453140	33478401
